timestamp,temperature,pressure,vibration,operating_condition,historical_maintenance,failure,failure_within_timeframe
2020-01-01 07:45:00,79.26139092254469,109.4563342756763,0.6185908255429862,stressed,1,0,1
2020-01-01 08:00:00,69.93251387631032,105.0436506571841,0.36880384546338785,stressed,0,0,1
2020-01-01 08:15:00,64.71144535522049,94.5870090503776,0.5466469690936306,normal,0,0,1
2020-01-01 08:30:00,74.11272456051594,80.23178431052409,0.5728238107305865,normal,0,0,1
2020-01-01 08:45:00,63.89578175014489,95.04784901995265,0.48578488263981806,normal,0,0,1
2020-01-01 09:00:00,71.04431797502377,96.95655128946049,0.5893067826986773,normal,1,1,1
2020-01-01 09:15:00,60.201649380601125,96.87071032809986,0.514765184053745,normal,0,0,1
2020-01-01 09:30:00,63.359069755507846,106.18556356977925,0.6217129921156113,stressed,0,0,1
2020-01-01 09:45:00,70.98430617934562,119.85676411014839,0.34777946950741456,stressed,0,0,1
2020-01-01 10:00:00,73.69233289997705,101.23529201841093,0.46512247389931305,stressed,1,0,1
2020-01-01 10:15:00,70.85684140594985,97.83268210843538,0.49281868571489656,normal,0,0,1
2020-01-01 10:30:00,69.4217585880588,97.40778186995908,0.23277926155286505,normal,1,0,1
2020-01-01 10:45:00,68.49448152205356,101.24384766907714,0.39140472664214654,normal,1,0,1
2020-01-01 11:00:00,62.60739004816286,91.71706239651601,0.41864007456412133,normal,0,0,1
2020-01-01 11:15:00,66.40077895802645,101.20198558746056,0.594820599482335,normal,0,0,1
2020-01-01 11:30:00,67.69680614520107,104.50812336331799,0.42931566536853993,normal,0,0,1
2020-01-01 11:45:00,75.28561113109458,102.09686063574487,0.4181921012694023,normal,0,0,1
2020-01-01 12:00:00,71.71809144784231,104.57541934004782,0.5817485780656192,normal,0,0,1
2020-01-01 12:15:00,61.18479922318633,104.33747609348535,0.3382089354209945,normal,0,0,1
2020-01-01 12:30:00,71.62041984697397,82.28103317753556,0.2928755932556428,stressed,0,0,1
2020-01-01 12:45:00,68.07458859791842,106.36870158395404,0.46384076999306534,normal,0,0,1
2020-01-01 13:00:00,66.6153899984702,93.28985154337546,0.3552293231921645,normal,0,0,1
2020-01-01 13:15:00,73.05838144420434,89.04160836996041,0.3590320705340351,stressed,0,0,1
2020-01-01 13:30:00,75.15499761247976,88.95548172145004,0.5573433791687982,normal,0,0,1
2020-01-01 13:45:00,74.65640059558099,104.3354161047253,0.5875973837912579,normal,1,0,1
2020-01-01 14:00:00,65.80391238388681,97.77425072775146,0.5788864215852125,normal,1,0,1
2020-01-01 14:15:00,68.45393812074393,83.18031216014589,0.6108776660307234,normal,0,0,1
2020-01-01 14:30:00,71.65631715701782,104.78037815192283,0.6241134320014802,normal,1,0,1
2020-01-01 14:45:00,74.8777256356118,85.60391869201173,0.2871409791173069,stressed,0,0,1
2020-01-01 15:00:00,67.60412881077355,101.3982135851821,0.5450411959929466,normal,0,0,1
2020-01-01 15:15:00,69.07170511668092,102.38498925673053,0.4470391800430441,normal,0,0,1
2020-01-01 15:30:00,64.46832512996986,108.85577081695045,0.4252575754009564,normal,0,0,1
2020-01-01 15:45:00,64.01896687959665,117.81684786466852,0.5560414632208706,normal,0,0,1
2020-01-01 16:00:00,74.06262911197099,86.35323674099459,0.32697045201042485,normal,0,0,1
2020-01-01 16:15:00,76.78120014285412,99.4752614393695,0.324889139412768,normal,1,0,1
2020-01-01 16:30:00,69.63994939209833,97.23664704955783,0.5633572744081717,normal,0,0,1
2020-01-01 16:45:00,75.01766448946012,104.33749685960962,0.5487786017510898,normal,1,0,1
2020-01-01 17:00:00,71.80818012523817,102.15668770933618,0.513673265587151,normal,0,0,1
2020-01-01 17:15:00,66.77440122697438,96.4745375726338,0.4120086595276863,normal,0,0,1
2020-01-01 17:30:00,71.80697802754207,95.59097811389145,0.5743829634582124,normal,0,0,1
2020-01-01 17:45:00,77.69018283232984,88.83549144815953,0.5680302892060476,normal,1,0,1
2020-01-01 18:00:00,69.82086980445024,109.8786158240651,0.5085304515047454,normal,1,0,1
2020-01-01 18:15:00,77.82321827907003,104.59204181599529,0.38226789587302284,normal,0,0,1
2020-01-01 18:30:00,56.901274479551276,109.17768197795138,0.4574751654270493,stressed,0,0,1
2020-01-01 18:45:00,74.10951252187611,96.89603863524486,0.5837833677524442,normal,0,0,1
2020-01-01 19:00:00,70.43523534119086,93.4316453130557,0.6327191222801787,stressed,0,0,1
2020-01-01 19:15:00,68.50496324767066,89.21684933370773,0.46734633966236716,normal,0,0,1
2020-01-01 19:30:00,70.45880388267751,103.5891758374066,0.4750327032191738,stressed,0,0,1
2020-01-01 19:45:00,60.06215542699554,89.60206775471765,0.4838310891974939,normal,0,0,1
2020-01-01 20:00:00,68.90164056081244,118.4866306896655,0.5274893008910972,normal,0,0,1
2020-01-01 20:15:00,71.78556285755873,86.92357418906559,0.4418932699939976,stressed,0,0,1
2020-01-01 20:30:00,77.38947022370758,102.73660119212502,0.21058149424284162,normal,0,0,1
2020-01-01 20:45:00,67.40864890863176,115.66854707213787,0.6192769001647097,stressed,0,0,1
2020-01-01 21:00:00,65.95753198553406,105.99089759263809,0.6794688947162549,normal,0,0,1
2020-01-01 21:15:00,67.49121478207732,101.75673712491779,0.43876001403942877,normal,0,0,1
2020-01-01 21:30:00,74.57701058851038,90.31516353038104,0.3933346631081226,normal,0,0,1
2020-01-01 21:45:00,71.64375554829843,86.18230811432296,0.4862899477609778,normal,0,0,1
2020-01-01 22:00:00,67.3511989811648,107.70050108917586,0.4812496116271227,normal,0,0,1
2020-01-01 22:15:00,72.56633716556678,115.06147240774946,0.5995518577162959,stressed,0,0,1
2020-01-01 22:30:00,70.4853877467402,95.61150009521829,0.5054639441645038,normal,0,0,1
2020-01-01 22:45:00,74.84322495266444,88.60938492383649,0.42073771696288165,normal,0,0,1
2020-01-01 23:00:00,66.48973453061323,75.41830569450981,0.3681590549441951,normal,0,0,1
2020-01-01 23:15:00,68.36168926701116,90.19235156337463,0.5865634184819674,normal,0,0,1
2020-01-01 23:30:00,68.0394592343392,98.8634315750096,0.559951124116425,normal,0,0,1
2020-01-01 23:45:00,62.68242525933941,115.99123240836734,0.6060559878091819,normal,0,0,1
2020-01-02 00:00:00,71.48060138532288,106.73133692232969,0.4031813249278906,normal,0,1,1
2020-01-02 00:15:00,71.30527636089944,103.05085404706753,0.683843689952833,normal,0,0,1
2020-01-02 00:30:00,70.02556728321231,95.9988033869887,0.32563054929427626,stressed,0,0,1
2020-01-02 00:45:00,68.82706433312427,94.16834282744044,0.5709601021401479,normal,0,0,1
2020-01-02 01:00:00,62.923146289747926,114.05647597507964,0.3090417232803098,normal,0,0,1
2020-01-02 01:15:00,67.89677338617321,102.0073854075839,0.4209668618301532,normal,0,0,1
2020-01-02 01:30:00,68.28642741736616,78.97399308078978,0.656102293044796,normal,0,0,1
2020-01-02 01:45:00,65.9886136538919,93.26460352102757,0.5831364254475989,normal,0,0,1
2020-01-02 02:00:00,69.19357144166996,91.41783968228373,0.4453779584512818,normal,0,0,1
2020-01-02 02:15:00,72.02025428407269,94.53735990822535,0.4481162957178312,normal,0,0,1
2020-01-02 02:30:00,79.43092950605265,105.62910660285085,0.5100622110835442,stressed,0,0,1
2020-01-02 02:45:00,70.8728890641592,98.9255511820575,0.5514140990760723,normal,0,1,1
2020-01-02 03:00:00,71.28775195361382,99.23134592996338,0.6251579382682697,normal,0,0,1
2020-01-02 03:15:00,69.62777042116916,113.13473161325237,0.45437659953915055,normal,0,0,1
2020-01-02 03:30:00,60.40614392350479,93.03538910213311,0.33882149365127984,normal,0,0,1
2020-01-02 03:45:00,69.86743062275391,118.6419952588735,0.515696862704876,stressed,0,0,1
2020-01-02 04:00:00,70.30115104970513,93.28692408628913,0.45425691624916054,normal,0,0,1
2020-01-02 04:15:00,82.31621056242643,100.89198196612571,0.36993662952515527,normal,0,0,1
2020-01-02 04:30:00,69.03819517609439,97.18796404597234,0.5297668915312794,normal,0,0,1
2020-01-02 04:45:00,71.50773671166806,101.23419133500961,0.4786886245907211,normal,0,0,1
2020-01-02 05:00:00,69.82644115147379,104.4459199507313,0.5306512206469794,normal,0,0,1
2020-01-02 05:15:00,64.15660981190234,104.33835240088877,0.41055557998128195,normal,0,0,1
2020-01-02 05:30:00,75.7141140725751,92.4688266937942,0.5486710530325498,normal,1,0,1
2020-01-02 05:45:00,73.75966516343387,88.77085322552429,0.3682901803245021,normal,0,0,1
2020-01-02 06:00:00,73.95515973521523,125.03171790905711,0.4172268610303417,normal,0,0,1
2020-01-02 06:15:00,65.4530627260263,95.16015660399447,0.4757085768912722,stressed,0,0,1
2020-01-02 06:30:00,77.0139715546805,106.99212438671987,0.6741818414959715,normal,0,0,1
2020-01-02 06:45:00,62.990744686038596,83.92358689476804,0.5784825368548494,normal,0,0,1
2020-01-02 07:00:00,72.93428546900135,97.20387280095323,0.607719250426779,stressed,0,0,1
2020-01-02 07:15:00,80.95227812904989,98.72800616017557,0.6417077033343145,normal,0,1,1
2020-01-02 07:30:00,65.04731837434656,104.72815069927833,0.8602832135810874,normal,0,0,1
2020-01-02 07:45:00,67.16851135198614,72.7754585900806,0.5041589067558434,normal,1,0,1
2020-01-02 08:00:00,70.4982568254382,101.6614061307833,0.6420400923129855,normal,0,0,1
2020-01-02 08:15:00,67.48262172941901,88.50258544632106,0.6012635254401941,stressed,0,0,1
2020-01-02 08:30:00,62.24668284466934,103.24345711194924,0.5996032503307526,normal,0,0,1
2020-01-02 08:45:00,70.34281487403014,89.63670803161837,0.6774239618040181,normal,0,0,1
2020-01-02 09:00:00,64.68848143136948,91.44517304074418,0.45806869690155233,normal,0,0,1
2020-01-02 09:15:00,72.36796215317591,97.26372389606732,0.45013149760636206,normal,0,0,1
2020-01-02 09:30:00,65.40287882883098,89.47670530396805,0.5319765513481861,normal,0,0,1
2020-01-02 09:45:00,77.7496720250877,95.24465553264645,0.4817300228078113,normal,0,0,1
2020-01-02 10:00:00,66.08373353831881,88.06624231456685,0.5318500852998174,normal,0,0,1
2020-01-02 10:15:00,68.38969241897162,81.66829548301273,0.6562748785053012,stressed,0,0,1
2020-01-02 10:30:00,74.06758608684835,110.1795705242936,0.45218532772937214,stressed,0,0,1
2020-01-02 10:45:00,63.84567841783022,87.03951307176072,0.4695321037406269,stressed,0,0,1
2020-01-02 11:00:00,71.13729967302065,98.21319112392017,0.5174311003526577,normal,0,0,1
2020-01-02 11:15:00,76.53571377141213,107.52891081493784,0.4771681573974831,normal,0,1,1
2020-01-02 11:30:00,61.96258382719386,93.85055897483957,0.30859941719865125,normal,0,0,1
2020-01-02 11:45:00,70.92316929266153,91.74834100254462,0.441987235730106,normal,1,0,1
2020-01-02 12:00:00,71.29941397124212,102.26238088667421,0.5687373242237505,normal,0,0,1
2020-01-02 12:15:00,73.90911435888655,111.17933822727151,0.6437546750932647,normal,0,0,1
2020-01-02 12:30:00,63.81524644560959,88.30684734913531,0.3845381432462273,normal,0,0,1
2020-01-02 12:45:00,63.39771693457862,98.49852167982561,0.3840717600769157,stressed,0,0,1
2020-01-02 13:00:00,72.60970782808448,82.67505405032672,0.5030233802717335,normal,0,0,1
2020-01-02 13:15:00,71.48492336616593,96.06798996317809,0.29244049351221635,normal,0,0,1
2020-01-02 13:30:00,71.25246425172938,100.34204684538075,0.4555029797012873,normal,0,0,1
2020-01-02 13:45:00,71.73224104748488,91.45375358244934,0.32639579404486063,stressed,0,0,1
2020-01-02 14:00:00,66.59987639210755,95.43008166174769,0.6369061299842466,stressed,1,0,1
2020-01-02 14:15:00,71.16126848580502,85.9177323169255,0.42306688456495956,normal,0,0,1
2020-01-02 14:30:00,71.46536236649341,100.77078611381494,0.6652834186339027,normal,0,0,1
2020-01-02 14:45:00,66.42824290986816,110.5569424888315,0.6113521353458339,normal,0,0,1
2020-01-02 15:00:00,79.32887255572378,89.02856130229536,0.4353682702302583,normal,0,0,1
2020-01-02 15:15:00,72.36916460455893,93.77328233447616,0.39280403631539224,normal,0,0,1
2020-01-02 15:30:00,64.04348251398676,105.02546246454182,0.48064542508324115,normal,0,0,1
2020-01-02 15:45:00,73.28276804316914,112.12090719322737,0.48953533757417966,normal,0,0,1
2020-01-02 16:00:00,65.1265916488634,85.06810187791069,0.5346146943952401,normal,0,0,1
2020-01-02 16:15:00,73.93542301871226,98.31215262584051,0.4223456710469821,normal,0,1,1
2020-01-02 16:30:00,75.79297789503703,102.83130822319525,0.5746394873522203,normal,0,0,1
2020-01-02 16:45:00,65.89658840824144,98.97943609371153,0.5265328054999899,normal,0,0,1
2020-01-02 17:00:00,74.8168806462216,75.23207933122913,0.4659604843284136,normal,0,0,1
2020-01-02 17:15:00,72.06390463468249,105.01090009308771,0.4287959344581977,normal,0,0,1
2020-01-02 17:30:00,74.11030079997245,115.19336351090644,0.4815115016901314,normal,0,0,1
2020-01-02 17:45:00,79.48396491326974,101.16661751169504,0.4183098748172431,normal,0,0,1
2020-01-02 18:00:00,68.77305941998564,89.68893946705737,0.5058438694883588,stressed,0,0,1
2020-01-02 18:15:00,66.23131917821256,94.86872753635717,0.508543868521991,normal,0,0,1
2020-01-02 18:30:00,65.55242785187238,117.69913067655594,0.5261707283476339,stressed,0,0,1
2020-01-02 18:45:00,65.92094857517282,109.09962540860559,0.6766242409671854,normal,0,0,1
2020-01-02 19:00:00,69.61449145292949,106.40026618384329,0.48675552803004274,normal,0,0,1
2020-01-02 19:15:00,71.70575987408321,103.56412583534376,0.6004597867124483,normal,0,0,1
2020-01-02 19:30:00,71.38345399665009,93.38862887809027,0.5229587396975701,normal,0,0,1
2020-01-02 19:45:00,74.13591624518011,97.99428819344232,0.4761755698101546,normal,0,0,1
2020-01-02 20:00:00,70.06500945938953,99.22077264321484,0.4880840730048766,normal,0,0,1
2020-01-02 20:15:00,77.26767038578659,105.49574316064444,0.494117359083195,normal,0,0,1
2020-01-02 20:30:00,68.67671583381022,115.08918894266904,0.5279767707728217,normal,0,0,1
2020-01-02 20:45:00,83.6008458329481,111.18338136793128,0.404067923478103,normal,0,0,1
2020-01-02 21:00:00,73.12833673882503,85.8061564420396,0.35346596165550326,stressed,0,0,1
2020-01-02 21:15:00,65.71421221791859,102.23994968901049,0.5654297393474276,normal,1,1,1
2020-01-02 21:30:00,64.64553750969444,107.36763345167897,0.5898123832581259,stressed,0,0,1
2020-01-02 21:45:00,72.41236207621593,106.18860330144635,0.5745635832802802,normal,0,0,1
2020-01-02 22:00:00,68.88268607337075,93.7076623661258,0.5154972018556473,normal,0,0,1
2020-01-02 22:15:00,73.57000247046047,129.1410921576836,0.5767224627453289,stressed,0,0,1
2020-01-02 22:30:00,72.36618812286773,87.22915437668881,0.5713429026017143,normal,0,0,1
2020-01-02 22:45:00,69.63585543671563,89.1681155333395,0.5787629358954954,normal,1,0,1
2020-01-02 23:00:00,65.76603140965797,102.33595081261576,0.41404591786578865,normal,0,0,1
2020-01-02 23:15:00,62.42576387657068,121.16803054963853,0.3903048202845369,normal,1,0,1
2020-01-02 23:30:00,67.76742523966489,91.6380514929583,0.46114307532477294,normal,0,0,1
2020-01-02 23:45:00,74.28199397161737,97.34171634353008,0.4982615890457345,normal,0,1,1
2020-01-03 00:00:00,71.07046872065102,110.77293673015693,0.47580788728677104,stressed,1,0,1
2020-01-03 00:15:00,63.77130610644006,99.82137845112267,0.3123309668662124,normal,0,0,1
2020-01-03 00:30:00,70.86590462925591,96.65396145469704,0.6721692612135142,normal,0,0,1
2020-01-03 00:45:00,71.92658689864419,105.6563290188672,0.47259540111142645,normal,1,0,1
2020-01-03 01:00:00,65.58071281899433,102.72517990229593,0.5172704416576953,stressed,0,0,1
2020-01-03 01:15:00,70.76862552972764,110.30438785636791,0.6244548990763059,normal,0,0,1
2020-01-03 01:30:00,70.29104359223,112.91468889065364,0.2655027730478795,stressed,0,0,1
2020-01-03 01:45:00,64.28514851084688,103.07003060005361,0.4488306128088288,normal,0,0,1
2020-01-03 02:00:00,71.78893680174141,102.91732725378309,0.46128827264201955,normal,0,0,1
2020-01-03 02:15:00,72.80392263184117,102.14110982286134,0.46636899545493554,normal,1,0,1
2020-01-03 02:30:00,75.41525621587638,104.89130556649287,0.48265134092860473,stressed,0,0,1
2020-01-03 02:45:00,75.26901026017451,100.55170637871464,0.6447134798444845,normal,0,0,1
2020-01-03 03:00:00,63.111653160214544,99.99391517677711,0.5673458875727222,normal,1,0,1
2020-01-03 03:15:00,65.31087480042439,111.96627120827242,0.595803526862883,normal,0,0,1
2020-01-03 03:30:00,72.5751763360433,115.16116180355043,0.5047120271810924,normal,0,0,1
2020-01-03 03:45:00,72.56892975456104,84.9244705536658,0.3600626953854499,normal,0,0,1
2020-01-03 04:00:00,72.57523843153024,100.1002115174057,0.2920302964853993,stressed,0,0,1
2020-01-03 04:15:00,89.26365745327361,93.11305566554765,0.3470592276768369,normal,0,0,1
2020-01-03 04:30:00,72.85445255346583,96.89028533513928,0.535976570416602,stressed,0,0,1
2020-01-03 04:45:00,75.677828200903,104.02516209735322,0.5031769712697635,normal,0,1,1
2020-01-03 05:00:00,74.770008817466,106.69438371542468,0.47898363524439924,normal,0,0,1
2020-01-03 05:15:00,73.256956256529,98.87873556388655,0.4631423093259863,normal,0,0,1
2020-01-03 05:30:00,68.42365377679828,80.86659665277197,0.7011721575442746,normal,0,0,1
2020-01-03 05:45:00,73.79484610246634,90.3495441942382,0.4177096409023526,normal,0,0,1
2020-01-03 06:00:00,66.13587392731215,108.96499670200166,0.5927819456116059,stressed,0,0,1
2020-01-03 06:15:00,68.81590696629996,72.59573577965068,0.5001912936020994,normal,0,0,1
2020-01-03 06:30:00,67.57318226085448,111.87427151682,0.4939060488214003,stressed,0,0,1
2020-01-03 06:45:00,70.40937069693162,105.21229990644541,0.6176637548616744,normal,0,0,1
2020-01-03 07:00:00,81.57329283336755,113.16176081530023,0.6462530382691445,stressed,0,0,1
2020-01-03 07:15:00,60.66367403704126,98.01430813119039,0.47604505431151617,normal,0,0,1
2020-01-03 07:30:00,73.43130095187257,79.38594575977095,0.5799202719242142,normal,0,0,1
2020-01-03 07:45:00,61.93642064405174,104.30362641506498,0.5363891362150054,normal,0,0,1
2020-01-03 08:00:00,67.64034067105283,112.7465312403834,0.5007437138809915,normal,0,0,1
2020-01-03 08:15:00,75.44475298483682,109.24721805513421,0.5204254942657026,stressed,0,0,1
2020-01-03 08:30:00,70.32140009547732,93.37308516511965,0.43119911851551623,normal,0,1,1
2020-01-03 08:45:00,64.61127611035347,100.86761075462647,0.46939006066689154,normal,0,0,1
2020-01-03 09:00:00,66.42348145370016,94.67163731220076,0.44193647202472935,normal,0,0,1
2020-01-03 09:15:00,73.39798874467338,91.80733535810629,0.590137671642892,normal,0,0,1
2020-01-03 09:30:00,66.34816684141431,109.55388571179851,0.49047988844589374,normal,0,0,1
2020-01-03 09:45:00,71.08229294790988,88.02467688734838,0.37022859753849613,normal,0,0,1
2020-01-03 10:00:00,70.22785919951907,91.06183569418387,0.4276562776836912,normal,0,1,1
2020-01-03 10:15:00,66.74199826197092,88.95974366527615,0.18007353547878213,normal,0,0,1
2020-01-03 10:30:00,80.71972044662662,85.09752476700953,0.4505507398117852,normal,0,0,1
2020-01-03 10:45:00,73.16959511159006,101.46414291842603,0.5037645065097149,normal,0,0,1
2020-01-03 11:00:00,59.874287066711965,111.61503048481975,0.4863864151133026,normal,1,0,1
2020-01-03 11:15:00,70.93227157384713,98.15123243754735,0.6980154351531392,normal,0,0,1
2020-01-03 11:30:00,66.69106767615806,84.94252199435833,0.5574906040915036,normal,0,0,1
2020-01-03 11:45:00,74.26216667398111,108.39944539742028,0.5530451853089151,stressed,0,0,1
2020-01-03 12:00:00,66.0373963078365,116.85701754034972,0.33567309654297217,stressed,0,0,1
2020-01-03 12:15:00,69.4263177926655,93.53757675853406,0.46353579458828675,normal,0,0,1
2020-01-03 12:30:00,72.52493639490228,95.21445733282282,0.45133371926763044,normal,0,0,1
2020-01-03 12:45:00,74.32877597085061,105.15660630083394,0.4213918801191992,stressed,0,0,1
2020-01-03 13:00:00,63.99851796472112,116.21873747785051,0.42001193344866533,normal,0,0,1
2020-01-03 13:15:00,68.32749382079525,94.80165854274775,0.3191877046058376,normal,0,0,1
2020-01-03 13:30:00,67.62527344419522,86.67550219001795,0.37241467953186713,normal,0,0,1
2020-01-03 13:45:00,66.73335383713145,106.31418606272406,0.5874093402764949,stressed,0,0,1
2020-01-03 14:00:00,78.82727120140548,107.990680731423,0.48570853080068177,stressed,0,0,1
2020-01-03 14:15:00,72.02490855480478,100.06131450435227,0.44935975817256657,normal,0,0,1
2020-01-03 14:30:00,63.69558022832477,94.41866740342549,0.4994588665347292,stressed,0,0,1
2020-01-03 14:45:00,74.58930973527389,109.94378730992047,0.6167390678701151,stressed,0,0,1
2020-01-03 15:00:00,80.61078098506317,105.28036004547964,0.5004210520875786,normal,0,0,1
2020-01-03 15:15:00,75.16232630275573,92.31564483096507,0.5540374130931038,stressed,1,0,1
2020-01-03 15:30:00,62.403150170229935,100.49094731305671,0.4153395157611742,stressed,0,0,1
2020-01-03 15:45:00,67.57882963566874,86.48292467975354,0.4381370049253281,normal,0,0,1
2020-01-03 16:00:00,76.33455574593312,106.8589045643792,0.5353976885063675,normal,0,0,1
2020-01-03 16:15:00,66.4616526719061,97.37766430617144,0.6892653708337114,normal,0,0,1
2020-01-03 16:30:00,72.21909714073114,95.64289167615263,0.6429774859514874,normal,0,0,1
2020-01-03 16:45:00,73.87317026714669,99.67125514847565,0.5582828069456139,stressed,0,0,1
2020-01-03 17:00:00,65.36534764210958,100.40307699330248,0.5151433760160719,normal,1,0,1
2020-01-03 17:15:00,69.702373219691,108.9493006156556,0.6401069355627171,normal,0,0,1
2020-01-03 17:30:00,53.79366329965464,105.91090531325221,0.5794678323045124,stressed,0,0,1
2020-01-03 17:45:00,64.87806179332856,98.43590721207197,0.27063379776293384,stressed,0,0,1
2020-01-03 18:00:00,68.7371592430342,107.63668149718995,0.39460691521447777,normal,0,0,1
2020-01-03 18:15:00,63.76108409017575,104.00737253691614,0.5338140325357932,stressed,0,0,1
2020-01-03 18:30:00,78.16205651965818,95.73400363713964,0.3213032434449028,normal,0,0,1
2020-01-03 18:45:00,62.84929311019684,98.75281841763514,0.41024109952431376,normal,0,0,1
2020-01-03 19:00:00,67.79977756651508,98.51777111156879,0.4300185056342026,normal,0,0,1
2020-01-03 19:15:00,70.65370288643045,105.05261343174202,0.4743834093754166,normal,0,0,1
2020-01-03 19:30:00,77.20636644533057,96.32977385278359,0.47125697917737924,normal,0,0,1
2020-01-03 19:45:00,62.8206892441028,96.09590813578367,0.4710879572833173,normal,0,0,1
2020-01-03 20:00:00,75.8158187607748,119.68757309433958,0.5825307517240313,normal,0,0,1
2020-01-03 20:15:00,70.05116530509794,109.39735481747104,0.47347761345494654,stressed,0,0,1
2020-01-03 20:30:00,65.09245674476024,92.3939933557486,0.4615369867928766,normal,0,0,1
2020-01-03 20:45:00,72.31051737131635,105.70940993942199,0.3650827895856483,normal,0,0,1
2020-01-03 21:00:00,70.99529847786735,101.18350065655177,0.6024346201985825,stressed,0,0,1
2020-01-03 21:15:00,66.99891561420603,103.91551175260093,0.4328502486052514,normal,0,0,1
2020-01-03 21:30:00,70.3490104249501,101.37341324565105,0.3912969671998725,normal,0,0,1
2020-01-03 21:45:00,68.0734320156912,111.89642645485236,0.521309057486897,normal,0,0,1
2020-01-03 22:00:00,70.56758672625624,103.45620344651446,0.4233058737616937,stressed,0,0,1
2020-01-03 22:15:00,73.31065337260523,99.37911301785712,0.4474047260205706,stressed,0,0,1
2020-01-03 22:30:00,77.93008408072676,110.42190576983018,0.525846017431907,normal,0,0,1
2020-01-03 22:45:00,63.810922505865754,102.33285041087872,0.46735173762204435,normal,1,0,1
2020-01-03 23:00:00,80.66516687328134,101.21478579329057,0.7311609375300634,normal,0,0,1
2020-01-03 23:15:00,60.23956100238749,103.14022602486115,0.4925171456680802,stressed,0,0,1
2020-01-03 23:30:00,69.24107452482208,99.06390976633634,0.5617838218879222,normal,0,0,1
2020-01-03 23:45:00,72.94158603242288,100.09226992995468,0.30583059525070544,normal,0,0,1
2020-01-04 00:00:00,71.40495933867517,94.13305411238127,0.413935086808527,normal,0,0,1
2020-01-04 00:15:00,66.88650240089703,92.48832780376121,0.39130863050832876,normal,0,0,1
2020-01-04 00:30:00,68.95938874821363,90.0142961351756,0.40456202766973715,stressed,0,0,1
2020-01-04 00:45:00,67.53499532670584,86.08016713202923,0.5415537993837003,normal,0,0,1
2020-01-04 01:00:00,67.05317621527894,91.20282638615444,0.603556506777741,stressed,1,0,1
2020-01-04 01:15:00,74.24801048510513,98.25732965533075,0.5344630504634511,normal,0,0,1
2020-01-04 01:30:00,71.78507742982524,101.03117582445637,0.4773355376433691,normal,1,0,1
